Source,Compare,Value,Val Type 2,Val Type 3
4475,19129,0.8569073520068861,0.8711283242134669,0.25
4737,162,0.801271749947184,0.8321552430332859,0.4
5116,12024,0.8043019915032034,0.8566430255701964,0.25
5185,5118,0.8251305844134307,0.8570723518401716,0.16666666666666666
5241,19651,0.8191766457311352,0.8202932402709469,0.0625
5342,20297,0.8013136112827709,0.838335238613052,0.05
5366,12884,0.8225465540768131,0.8458602994239064,0.022222222222222227
5366,21666,0.8065177389608271,0.7944978876897937,0.0196078431372549
5366,21667,0.8350347919227649,0.8617895908817353,0.017241379310344827
5366,21669,0.8095682819726117,0.8309661418215184,0.0425531914893617
5366,21713,0.8104546174979484,0.8353939200299795,0.04
5366,21718,0.8185369224434342,0.8375832678643046,0.045454545454545456
5366,21722,0.8073785110462725,0.8357881380686107,0.0851063829787234
5366,21725,0.8066980809254319,0.8339338560142523,0.054545454545454536
5366,21751,0.8240598147977112,0.7984803809154948,0.016666666666666666
5366,21820,0.8012544759778972,0.8363207264353835,0.09803921568627452
5366,21904,0.8137077025913716,0.8275028226352404,0.022727272727272728
5366,22126,0.8431381898059785,0.8602365990383501,0.043478260869565216
5366,22213,0.8416167954786468,0.8546873229874953,0.040816326530612235
5376,21713,0.8167063567689627,0.8116527387397472,0.037037037037037035
5377,21751,0.8068661605993311,0.7871714078055619,0.03571428571428571
5384,5420,0.8096566203660641,0.8187159439248586,0.0
5387,17669,0.8205570397484226,0.8212096368890184,0.09090909090909093
5424,22129,0.8355917257035447,0.845755228766122,0.0625
5531,3434,0.8285103644825951,0.8483732242145249,0.06666666666666668
5543,9301,0.8041267293390628,0.7844833802755502,0.0
5543,13991,0.8001140144433284,0.8052168549590843,0.25
5543,16487,0.8375578357305112,0.8270650193046661,0.02631578947368421
5543,21054,0.806486627121096,0.7642567691429877,0.0
5591,1246,0.806272795638793,0.8537466540623256,0.0
5591,1848,0.8145324825801222,0.8635792750867195,0.028571428571428567
5591,2938,0.813297939838845,0.8396727999984027,0.037037037037037035
5591,6767,0.829188958493929,0.8740018559774009,0.02564102564102564
5591,7275,0.8264682351834195,0.8719726573345247,0.05263157894736842
5606,5420,0.8009161588527497,0.8204822068406641,0.02631578947368421
5611,3381,0.8426943217729803,0.8553888007910889,0.06666666666666668
5612,16487,0.8316061602911485,0.8325429290997056,0.0
5632,21989,0.8090265670634861,0.8115679143098359,0.16666666666666666
5658,3434,0.8052694264911954,0.7875153687176933,0.08333333333333333
5695,16487,0.8199299107164592,0.8616928852163414,0.0
5704,3381,0.8050439021614127,0.8122077700827689,0.05555555555555555
5747,22122,0.8132096292261256,0.8185470114693117,0.4
5767,13360,0.8064657333310471,0.8127550505500383,0.0
5778,18474,0.8008786619539034,0.8187300701275458,0.2222222222222222
5817,19567,0.8107168812857065,0.7575306952594317,0.07142857142857142
5869,14838,0.8100301902117341,0.8174247860597398,0.09090909090909093
5929,3381,0.8132668633929313,0.8220720383893471,0.047619047619047616
5931,3381,0.8043203890653586,0.7982455098563791,0.0
5937,19060,0.8100264761298017,0.8151568721804429,0.0
5977,4776,0.8015592265573039,0.8219418926070755,0.15384615384615385
5999,21988,0.8137076199391681,0.8147922202497726,0.2
6000,21988,0.8006358212656013,0.7953664892442678,0.15384615384615385
6047,16880,0.8257345909894352,0.8434411030568288,0.07692307692307693
6047,19579,0.8279812817604612,0.8354153607912564,0.10526315789473684
6047,21696,0.8067660010809281,0.8261348975820292,0.08333333333333333
6047,22032,0.8067660010809281,0.8261348975820292,0.08333333333333333
6087,3035,0.8377416219894417,0.8320300623510422,0.4
6096,1996,0.8232037108744271,0.8190460196701387,0.2
6190,21989,0.8086696206910139,0.7877786007577056,0.16666666666666666
6230,21989,0.8005138194350835,0.7719495637345859,0.2
6248,8126,0.8084394317660297,0.7864666323845381,0.16666666666666666
6276,19311,0.8055354800055811,0.8268025927431595,0.06666666666666668
6285,21989,0.8005138194350835,0.7719495637345859,0.2
6309,12350,0.820065714347236,0.8467691779235208,0.25
6334,17106,0.8470147320148637,0.8530649244113795,0.125
6337,10232,0.8165562703452138,0.8611289951459825,0.1111111111111111
6352,6534,0.8085212541764553,0.8246211372898533,0.0625
6365,4026,0.8107314305664806,0.8240735768219934,0.2
6383,3434,0.8018067800542483,0.7926324875380495,0.1111111111111111
6390,18546,0.803260934167749,0.8070427025816592,0.14285714285714285
6393,22122,0.8186407838027995,0.8252783588437019,0.2857142857142857
6441,12884,0.8335471258173717,0.8245831076745989,0.1111111111111111
6441,21666,0.8144211700976659,0.8188348535573788,0.04
6441,21667,0.8165613933986524,0.798592237147052,0.03125
6441,21713,0.8238021701753286,0.8156407331822151,0.08333333333333333
6441,21735,0.8202814665338459,0.8066487179013451,0.09523809523809523
6441,21751,0.8311706570078521,0.8339857979391473,0.029411764705882356
6441,21819,0.8284170401031262,0.8008275613590039,0.10344827586206896
6441,21904,0.8110008971178805,0.8116645514380336,0.1176470588235294
6441,21907,0.8293040244710541,0.8147629207886874,0.03571428571428571
6441,22403,0.8180830842416231,0.8027703045206032,0.05555555555555555
6442,21713,0.8251167165569243,0.7969659728945694,0.043478260869565216
6442,21819,0.8303820950576136,0.7752481487366175,0.03448275862068965
6443,13099,0.8110059268641686,0.8181601852834552,0.0
6443,13125,0.8020425988185902,0.8203724334079143,0.0
6443,14093,0.8051984215671947,0.8109488296481544,0.0
6447,20939,0.8260155366349987,0.8337227600452853,0.047619047619047616
6461,2126,0.81089625515691,0.815114684633308,0.0625
6489,22277,0.8515205232080814,0.8816504392451904,0.6666666666666666
6496,15492,0.8268790835388807,0.8444322229747071,0.0
6499,17669,0.8006951117402537,0.8156937264627778,0.125
6535,14284,0.8103647689887294,0.8329714061945224,0.03571428571428571
6575,17106,0.8038022637461688,0.8208711108682155,0.09090909090909093
6582,10232,0.8165562703452138,0.8611289951459825,0.1111111111111111
6601,9301,0.8041267293390628,0.7844833802755502,0.0
6601,13991,0.8001140144433284,0.8052168549590843,0.25
6601,16487,0.8375578357305112,0.8270650193046661,0.02631578947368421
6601,21054,0.806486627121096,0.7642567691429877,0.0
6632,14698,0.8110796145483697,0.8237549902378382,0.0
6635,14454,0.8229535457739905,0.8277621597462133,0.05555555555555555
6658,1350,0.8216624312003662,0.8247212890489661,0.2
6664,15856,0.8196667814911128,0.8267766097998931,0.1176470588235294
6691,19670,0.8062551419029532,0.8548460771086983,0.1
6692,14551,0.8017701337224499,0.8209375306430113,0.1
6701,2421,0.8470465313943414,0.8471372312655209,0.08333333333333333
6702,14328,0.8190792738454923,0.8181370411800369,0.3636363636363637
6703,14328,0.8230763383291915,0.8182574163230251,0.3076923076923077
6720,6951,0.8177056178516547,0.8484277217473988,0.2
6729,9884,0.8196243531191164,0.8637507136810899,0.05
6748,2709,0.8020261087511915,0.8086227269066453,0.1
6748,4033,0.8096708873309109,0.8194009932001027,0.09090909090909093
6748,13113,0.8222183519677864,0.7775888086193489,0.05555555555555555
6749,1735,0.8012603049278931,0.757810853733602,0.05263157894736842
6749,6083,0.8253958513715913,0.8255437322979057,0.0
6749,14704,0.8160272019238333,0.8158372587052679,0.06666666666666668
6752,21666,0.8725237809837281,0.8601992277282309,0.05263157894736842
6752,21672,0.8005181593418741,0.7805172526155494,0.07692307692307693
6752,21751,0.8042824198103488,0.7977563209302174,0.03571428571428571
6753,21666,0.8816515092241793,0.8824003803720841,0.043478260869565216
6753,21667,0.8016697894182986,0.7728664872528563,0.03333333333333333
6753,21713,0.8055817893501189,0.7888882969283649,0.043478260869565216
6753,21751,0.8313144954305971,0.8334874169511512,0.03125
6753,21752,0.8191724127451274,0.8064925910569785,0.047619047619047616
6757,11018,0.8364511295501239,0.8882336898697243,0.1111111111111111
6760,8957,0.8602564568827064,0.8638603371083237,0.2222222222222222
6769,13448,0.8010607536288717,0.8272577860838922,0.08333333333333333
6793,18773,0.8054190821445862,0.8053163175076693,0.16666666666666666
6826,15492,0.8046425482781998,0.8200936352131578,0.05882352941176471
6830,7710,0.8047317938313114,0.81628394936822,0.16666666666666666
6845,3129,0.8052244235215048,0.8321494202279497,0.16666666666666666
6861,22122,0.8047509967922923,0.813392541916877,0.25
6866,17293,0.8205731443108983,0.8745605828862241,0.1875
6922,10232,0.8165562703452138,0.8611289951459825,0.1111111111111111
6938,8957,0.8233659480867555,0.8477491134164122,0.1176470588235294
6938,19261,0.8027909211966774,0.8291871160595762,0.09090909090909093
6939,307,0.8284767282511879,0.8477759683278441,0.2857142857142857
6939,6343,0.8687535634812892,0.8810644615764366,0.2
6939,19696,0.8256661954020685,0.8462363508983409,0.17647058823529413
6939,20939,0.8155677808639367,0.8375523443540174,0.10526315789473684
6945,17250,0.8162349622120817,0.8347178394405673,0.08333333333333333
6952,21816,0.8039696999539094,0.8251088264986175,0.03225806451612903
6952,21819,0.8140279132014662,0.8335982503762308,0.10344827586206896
6952,21907,0.8328119789931742,0.8516002771227154,0.03571428571428571
6955,22122,0.8074988795671005,0.8121832070571681,0.3333333333333333
6980,17792,0.8085745493890808,0.8294218161079476,0.125
6982,16487,0.8023523382091747,0.8206375791945665,0.024390243902439025
7003,5420,0.8132063555456619,0.8419387165917814,0.014705882352941175
7007,1008,0.8069205162754204,0.8417312659620101,0.09090909090909093
7032,14184,0.8104292153893,0.8142280223802449,0.05882352941176471
7048,6676,0.8052997568353039,0.8218979136306794,0.25
7077,16410,0.8130712359587136,0.7944029339330506,0.1111111111111111
7120,13360,0.8064657333310471,0.8127550505500383,0.0
7144,12884,0.8120071831603278,0.8145990906935254,0.07142857142857142
7144,21904,0.8179879066300871,0.8248762266574694,0.07692307692307693
7144,22403,0.8017482412013743,0.8000993804457712,0.16666666666666666
7145,12884,0.8268487938949951,0.8482512537289622,0.043478260869565216
7145,21713,0.8209104856386283,0.8430030248269562,0.03448275862068965
7145,21816,0.8015501172626955,0.8294178229162003,0.028571428571428567
7145,21904,0.8135355242313415,0.8292242075640929,0.045454545454545456
7166,5420,0.8012518771010145,0.81816780014413,0.023809523809523808
7183,15751,0.8238912536267147,0.8509359874312307,0.0625
7199,3593,0.8079170914885284,0.8143269784345873,0.125
7199,8176,0.8293695984907168,0.8308694775613042,0.09090909090909093
7204,9301,0.8041267293390628,0.7844833802755502,0.0
7204,13991,0.8001140144433284,0.8052168549590843,0.25
7204,16487,0.8375578357305112,0.8270650193046661,0.02631578947368421
7204,21054,0.806486627121096,0.7642567691429877,0.0
7215,16794,0.8101474416406851,0.8351071747403237,0.1111111111111111
7231,22122,0.8096815948977627,0.7873456041814949,0.14285714285714285
7235,13113,0.8019704726320307,0.8258804536340607,0.027027027027027032
7255,19652,0.8276152316394184,0.8420507906731921,0.05882352941176471
7264,10718,0.8546130027128824,0.8678402117726456,0.16666666666666666
7268,10348,0.8355075071963535,0.854128712713739,0.25
7268,16803,0.8271674214123768,0.8420786949507679,0.13333333333333333
7268,16917,0.8079089218772159,0.8305823444831236,0.06666666666666668
7269,34,0.8296653343989454,0.8674568371373914,0.038461538461538464
7269,639,0.8103580939582048,0.8564820852603637,0.028571428571428567
7269,640,0.8151395956844082,0.8237487019517751,0.03571428571428571
7269,1327,0.8276122426512599,0.7862320702673388,0.045454545454545456
7269,2045,0.8102613679499744,0.8406002384167696,0.09090909090909093
7269,2099,0.8010291895560471,0.8409378936737235,0.03448275862068965
7269,2113,0.8434185717191989,0.8528138903355688,0.038461538461538464
7269,2115,0.8018961200647405,0.8405649342650419,0.03125
7269,2148,0.8485733343812887,0.8774333360160669,0.16129032258064516
7269,2153,0.8339837519944767,0.8741199079492614,0.06666666666666668
7269,2836,0.8035504613635917,0.8288204245163721,0.060606060606060615
7269,5436,0.8288331607995286,0.8513481782359626,0.03333333333333333
7269,8200,0.8039997989130758,0.8521870106897117,0.03571428571428571
7269,8254,0.8047578849641295,0.8445156178901991,0.06666666666666668
7269,11020,0.8098753689642227,0.8456554850303567,0.07407407407407407
7269,13117,0.8685345835259534,0.8994404957087256,0.21428571428571427
7269,13555,0.8038451562057601,0.8302184585764826,0.07692307692307693
7269,19248,0.8161285298131837,0.8493808573264374,0.06666666666666668
7269,19255,0.8288757422544801,0.8663582132578647,0.07142857142857142
7269,19338,0.8380268640126691,0.8771125778712056,0.07894736842105263
7269,19366,0.8659938247183435,0.8962699579831682,0.06521739130434782
7269,19411,0.8188203124730985,0.8409651300580095,0.04
7269,19443,0.8202937828647078,0.8254061653911385,0.13043478260869565
7269,19461,0.8390192764951494,0.8745612935291891,0.0975609756097561
7269,19475,0.8492902490452744,0.8761941403391006,0.07692307692307693
