Source,Compare,Value,Val Type 2,Val Type 3
14699,21760,0.8021608391104926,0.7948543941269385,0.16666666666666666
14707,15998,0.8209880084419349,0.7633696491506909,0.08333333333333333
14709,14698,0.8384772142351314,0.8447723395997105,0.2
14716,17671,0.80082887173171,0.7984283995017931,0.027027027027027032
14717,12884,0.8102529494034396,0.8160613271167102,0.1111111111111111
14717,21054,0.8001533906460326,0.7863036095744419,0.0
14717,21713,0.8205272860719226,0.8224689540211342,0.04
14717,21819,0.8232238983863349,0.8328275643645371,0.03225806451612903
14717,22216,0.8145982079555483,0.8101460172698087,0.16666666666666666
14717,22403,0.8075952643970422,0.8165164387354934,0.1176470588235294
14720,642,0.8040948767905078,0.8046858010269561,0.25
14720,19527,0.8210034747976404,0.8115205516113768,0.25
14720,21924,0.8956959460632977,0.8960976454581162,0.6666666666666666
14731,22120,0.8082631447738037,0.8062111219702702,0.06666666666666668
14733,12884,0.8443483560982248,0.8659517711959731,0.045454545454545456
14733,21667,0.8246251194839135,0.8451301802340635,0.05882352941176471
14733,21669,0.8072299915002267,0.8338935310333021,0.08333333333333333
14733,21816,0.8025093417566909,0.8240249506491903,0.060606060606060615
14733,22403,0.8168874611474681,0.8390264751255043,0.047619047619047616
14735,12884,0.8187114039014474,0.8144186380559302,0.09090909090909093
14735,21713,0.8531921867630679,0.8414651683109474,0.1111111111111111
14735,21725,0.8234386729463365,0.8293324294351667,0.05882352941176471
14735,22215,0.8158927014275849,0.8186267639554888,0.06451612903225806
14778,21760,0.8063999996153478,0.7997519301922922,0.16666666666666666
14787,12884,0.8147345422261842,0.8117823811527871,0.14285714285714285
14787,21667,0.8144845343321321,0.8167071569916712,0.022727272727272728
14787,21713,0.8234371785782842,0.8157290507982984,0.05555555555555555
14787,21819,0.8551148742542576,0.8597170785100698,0.047619047619047616
14787,21907,0.8296813254062905,0.8337194579508684,0.025
14787,22394,0.8096458511374514,0.8167569178737684,0.0196078431372549
14789,22022,0.806098601074448,0.8056053135457113,0.25925925925925924
14792,22120,0.8098977414420467,0.8127888702320476,0.1153846153846154
14793,12884,0.8365425030423688,0.8534262564650203,0.16666666666666666
14794,12884,0.8435456122896634,0.8448356315759894,0.15789473684210525
14794,21667,0.8257223676544102,0.8325118070150616,0.060606060606060615
14794,21819,0.8030123234104545,0.8132320225362771,0.030303030303030307
14794,21907,0.8564578832326125,0.8628721740759975,0.03333333333333333
14795,12884,0.8021172522010864,0.8024500419382785,0.10526315789473684
14795,21718,0.8304160980566737,0.8370220993039402,0.05
14795,21735,0.8008853701508882,0.8089870106072098,0.043478260869565216
14795,21907,0.8236923807448626,0.8294265551865025,0.03448275862068965
14795,22213,0.8162130835606562,0.8176160500206842,0.04
14796,12884,0.8177989154506976,0.8451794938811367,0.125
14797,22022,0.8247734702254064,0.8312140102259755,0.08695652173913042
14807,15298,0.8446087437704218,0.8449873699243576,0.4
14816,2521,0.8282532729155282,0.8248550284356468,0.2222222222222222
14821,12350,0.911080141948148,0.9108603367049902,0.6666666666666666
14821,13778,0.8184805275714275,0.7878848612681906,0.1
14821,18854,0.8414612623388033,0.8353040920533433,0.1
14836,15195,0.8190624647639286,0.8263357042003451,0.10526315789473684
14858,13036,0.8100153267026475,0.8098989943986393,0.06666666666666668
14863,13036,0.8100153267026475,0.8098989943986393,0.06666666666666668
14880,10717,0.8092478179470532,0.8128666690878974,0.2222222222222222
14882,17106,0.8002217869790806,0.7988920437881899,0.0
14882,21760,0.8175409812497599,0.8179279001124415,0.1111111111111111
14905,15298,0.8215794656324098,0.8222319931412307,0.2
14907,15298,0.8307118254976763,0.8313410533768402,0.2
14980,1080,0.8299809703935429,0.7767716574336433,0.6666666666666666
14980,2608,0.8503002306169928,0.8511205506747492,0.5
14980,14698,0.8522199215632805,0.856244989715295,0.25
15007,19954,0.8130314513046414,0.8159655009224119,0.2
15042,388,0.8461135576274724,0.8436652943054674,0.25
15054,8094,0.8175344841380118,0.822127765070728,0.1111111111111111
15115,605,0.801441017485792,0.8032277841749309,0.0
15151,18281,0.8096546975538722,0.8038441545531819,0.4
15180,17250,0.819645339127675,0.841641245184927,0.1111111111111111
15182,9528,0.8305784437220869,0.7847760464129331,0.16666666666666666
15221,9528,0.8187040144025458,0.8249903083221336,0.14285714285714285
15227,4152,0.8321541580431893,0.8371151244155027,0.5
15228,9136,0.8131550738413635,0.8154075632643132,0.3333333333333333
15250,21760,0.8159439530355328,0.811841112238375,0.3333333333333333
15302,1162,0.8007104491989736,0.7987400120064416,0.125
15336,11927,0.8240133458652021,0.8239572637365554,0.16666666666666666
15336,18938,0.8166427909746201,0.8172768752223522,0.25
15358,17106,0.8038793518412755,0.7945965325902019,0.0
15365,3878,0.8664304832548924,0.8648300777057336,0.3333333333333333
15405,7743,0.8050226468673621,0.7881964348953725,0.6666666666666666
15405,12350,0.8412825661110388,0.8405308812368049,0.3333333333333333
15437,22122,0.82188013971716,0.803485440944126,0.14285714285714285
15444,1230,0.8030017444490818,0.8136003174552596,0.125
15445,17106,0.8048879221734719,0.8065706648808119,0.2857142857142857
15453,17106,0.8147983199237455,0.8110382685465098,0.0
15473,13195,0.8006066588827828,0.8002643672046456,0.4
15474,12350,0.8349975225694751,0.8309721600936792,0.25
15474,18854,0.8214666391154186,0.8046195842911971,0.2222222222222222
15512,1884,0.8235886215584125,0.8199496522724687,0.09090909090909093
15529,21760,0.8077304888524386,0.8025576457835844,0.07142857142857142
15549,21760,0.8056309947402222,0.7965532885390101,0.15384615384615385
15552,15814,0.8018429150781515,0.7898718298580272,0.1111111111111111
15577,21907,0.8041848164161637,0.8183861897145679,0.0
15579,18740,0.8072491930091574,0.8042391811202039,0.07692307692307693
15582,17005,0.8034108720947765,0.7931290054045501,0.09090909090909093
15635,11927,0.836050352903485,0.8379141949924971,0.2222222222222222
15644,20821,0.8098605511547151,0.7728763899813363,0.05882352941176471
15649,14347,0.8049992155394743,0.7967275033334366,0.1176470588235294
15653,4130,0.8539789272233382,0.854948183412021,0.3333333333333333
15679,21696,0.8028596681704423,0.8147861324403158,0.25
15679,22032,0.8028596681704423,0.8147861324403158,0.25
15687,2099,0.8082840128041681,0.8075928807074125,0.08695652173913042
15687,20871,0.8046018363379549,0.800908432949481,0.0967741935483871
15753,21667,0.8045072467841458,0.8254879527842804,0.08333333333333333
15792,7817,0.8273965715547235,0.8374852256848051,0.25
15828,12326,0.8171320606999063,0.8072385526795126,0.0
15828,16514,0.8314914468975254,0.8329719921339609,0.25
15828,21862,0.8077059390484758,0.7854251759288142,0.25
15831,21725,0.8392287207856091,0.8487074658621732,0.10714285714285714
15831,21820,0.8163743357628924,0.8147349958515977,0.07407407407407407
15942,19551,0.8075335114448193,0.8055211523376619,0.1
15959,4036,0.8014631514663858,0.7949032040350964,0.15384615384615385
15999,4130,0.8150655631244588,0.8164911254417467,0.25
